# $1 = Entity name
# $2 = Initial latitude [deg]
# $3 = Final latitude [deg]
# $4 = Initial month
# $5 = Final month
# $6 = Initial solar zenith angle [deg]
# $7 = Final solar zenith angle [deg]
# $8 = Altitude [km]
# $9 = Mean value
# $10 = Variability (one sigma)

AEROSOL 20 65 1 12 0 90 2 0.0001 0.001
AEROSOL 20 65 1 12 0 90 3 0.0001 0.001
AEROSOL 20 65 1 12 0 90 4 0.0001 0.001
AEROSOL 20 65 1 12 0 90 5 0.0001 0.001
AEROSOL 20 65 1 12 0 90 6 0.0001 0.001
AEROSOL 20 65 1 12 0 90 7 0.0001 0.001
AEROSOL 20 65 1 12 0 90 8 0.0001 0.001
AEROSOL 20 65 1 12 0 90 9 0.0001 0.001
AEROSOL 20 65 1 12 0 90 10 9.16036e-05 0.000916036
AEROSOL 20 65 1 12 0 90 11 7.68122e-05 0.000768122
AEROSOL 20 65 1 12 0 90 12 6.44092e-05 0.000644092
AEROSOL 20 65 1 12 0 90 13 5.4009e-05 0.00054009
AEROSOL 20 65 1 12 0 90 14 4.52881e-05 0.000452881
AEROSOL 20 65 1 12 0 90 15 3.79753e-05 0.000379753
AEROSOL 20 65 1 12 0 90 16 3.18434e-05 0.000318434
AEROSOL 20 65 1 12 0 90 17 2.67016e-05 0.000267016
AEROSOL 20 65 1 12 0 90 18 2.239e-05 0.0002239
AEROSOL 20 65 1 12 0 90 19 1.87747e-05 0.000187747
AEROSOL 20 65 1 12 0 90 20 1.57431e-05 0.000157431
AEROSOL 20 65 1 12 0 90 21 1.3201e-05 0.00013201
AEROSOL 20 65 1 12 0 90 22 1.10694e-05 0.000110694
AEROSOL 20 65 1 12 0 90 23 9.28204e-06 9.28204e-05
AEROSOL 20 65 1 12 0 90 24 7.78326e-06 7.78326e-05
AEROSOL 20 65 1 12 0 90 25 6.52648e-06 6.52648e-05
AEROSOL 20 65 1 12 0 90 26 5.47264e-06 5.47264e-05
AEROSOL 20 65 1 12 0 90 27 4.58896e-06 4.58896e-05
AEROSOL 20 65 1 12 0 90 28 3.84798e-06 3.84798e-05
AEROSOL 20 65 1 12 0 90 29 3.22664e-06 3.22664e-05
AEROSOL 20 65 1 12 0 90 30 2.70563e-06 2.70563e-05
AEROSOL 20 65 1 12 0 90 31 2.26874e-06 2.26874e-05
AEROSOL 20 65 1 12 0 90 32 1.90241e-06 1.90241e-05
AEROSOL 20 65 1 12 0 90 33 1.59522e-06 1.59522e-05
AEROSOL 20 65 1 12 0 90 34 1.33764e-06 1.33764e-05
AEROSOL 20 65 1 12 0 90 35 1.12165e-06 1.12165e-05
AEROSOL 20 65 1 12 0 90 36 9.40534e-07 9.40534e-06
AEROSOL 20 65 1 12 0 90 37 7.88664e-07 7.88664e-06
AEROSOL 20 65 1 12 0 90 38 6.61317e-07 6.61317e-06
AEROSOL 20 65 1 12 0 90 39 5.54533e-07 5.54533e-06
AEROSOL 20 65 1 12 0 90 40 4.64992e-07 4.64992e-06
AEROSOL 20 65 1 12 0 90 41 3.89909e-07 3.89909e-06
AEROSOL 20 65 1 12 0 90 42 3.2695e-07 3.2695e-06
AEROSOL 20 65 1 12 0 90 43 2.74157e-07 2.74157e-06
AEROSOL 20 65 1 12 0 90 44 2.29888e-07 2.29888e-06
AEROSOL 20 65 1 12 0 90 45 1.92768e-07 1.92768e-06
AEROSOL 20 65 1 12 0 90 46 1.61641e-07 1.61641e-06
AEROSOL 20 65 1 12 0 90 47 1.35541e-07 1.35541e-06
AEROSOL 20 65 1 12 0 90 48 1.13655e-07 1.13655e-06
AEROSOL 20 65 1 12 0 90 49 9.53027e-08 9.53027e-07
AEROSOL 20 65 1 12 0 90 50 7.9914e-08 7.9914e-07
AEROSOL 20 65 1 12 0 90 51 6.70102e-08 6.70102e-07
AEROSOL 20 65 1 12 0 90 52 5.61899e-08 5.61899e-07
AEROSOL 20 65 1 12 0 90 53 4.71168e-08 4.71168e-07
AEROSOL 20 65 1 12 0 90 54 3.95088e-08 3.95088e-07
AEROSOL 20 65 1 12 0 90 55 3.31293e-08 3.31293e-07
AEROSOL 20 65 1 12 0 90 56 2.77798e-08 2.77798e-07
AEROSOL 20 65 1 12 0 90 57 2.32942e-08 2.32942e-07
AEROSOL 20 65 1 12 0 90 58 1.95328e-08 1.95328e-07
AEROSOL 20 65 1 12 0 90 59 1.63788e-08 1.63788e-07
AEROSOL 20 65 1 12 0 90 60 1.37341e-08 1.37341e-07
AEROSOL 20 65 1 12 0 90 61 1.15164e-08 1.15164e-07
AEROSOL 20 65 1 12 0 90 62 9.65686e-09 9.65686e-08
AEROSOL 20 65 1 12 0 90 63 8.09755e-09 8.09755e-08
AEROSOL 20 65 1 12 0 90 64 6.79003e-09 6.79003e-08
AEROSOL 20 65 1 12 0 90 65 5.69363e-09 5.69363e-08
AEROSOL 20 65 1 12 0 90 66 4.77427e-09 4.77427e-08
AEROSOL 20 65 1 12 0 90 67 4.00336e-09 4.00336e-08
AEROSOL 20 65 1 12 0 90 68 3.35693e-09 3.35693e-08
AEROSOL 20 65 1 12 0 90 69 2.81488e-09 2.81488e-08
AEROSOL 20 65 1 12 0 90 70 2.36036e-09 2.36036e-08
AEROSOL 20 65 1 12 0 90 71 1.97923e-09 1.97923e-08
AEROSOL 20 65 1 12 0 90 72 1.65964e-09 1.65964e-08
AEROSOL 20 65 1 12 0 90 73 1.39165e-09 1.39165e-08
AEROSOL 20 65 1 12 0 90 74 1.16694e-09 1.16694e-08
AEROSOL 20 65 1 12 0 90 75 9.78514e-10 9.78514e-09
AEROSOL 20 65 1 12 0 90 76 8.20511e-10 8.20511e-09
AEROSOL 20 65 1 12 0 90 77 6.88022e-10 6.88022e-09
AEROSOL 20 65 1 12 0 90 78 5.76926e-10 5.76926e-09
AEROSOL 20 65 1 12 0 90 79 4.83769e-10 4.83769e-09
AEROSOL 20 65 1 12 0 90 80 4.05654e-10 4.05654e-09
AEROSOL 20 65 1 12 0 90 81 3.40152e-10 3.40152e-09
AEROSOL 20 65 1 12 0 90 82 2.85227e-10 2.85227e-09
AEROSOL 20 65 1 12 0 90 83 2.39171e-10 2.39171e-09
AEROSOL 20 65 1 12 0 90 84 2.00552e-10 2.00552e-09
AEROSOL 20 65 1 12 0 90 85 1.68168e-10 1.68168e-09
AEROSOL 20 65 1 12 0 90 86 1.41014e-10 1.41014e-09
AEROSOL 20 65 1 12 0 90 87 1.18244e-10 1.18244e-09
AEROSOL 20 65 1 12 0 90 88 9.91511e-11 9.91511e-10
AEROSOL 20 65 1 12 0 90 89 8.3141e-11 8.3141e-10
AEROSOL 20 65 1 12 0 90 90 6.97161e-11 6.97161e-10
AEROSOL 20 65 1 12 0 90 91 5.84589e-11 5.84589e-10
AEROSOL 20 65 1 12 0 90 92 4.90195e-11 4.90195e-10
AEROSOL 20 65 1 12 0 90 93 4.11042e-11 4.11042e-10
AEROSOL 20 65 1 12 0 90 94 3.44671e-11 3.44671e-10
AEROSOL 20 65 1 12 0 90 95 2.89016e-11 2.89016e-10
AEROSOL 20 65 1 12 0 90 96 2.42348e-11 2.42348e-10
AEROSOL 20 65 1 12 0 90 97 2.03216e-11 2.03216e-10
AEROSOL 20 65 1 12 0 90 98 1.70402e-11 1.70402e-10
AEROSOL 20 65 1 12 0 90 99 1.42887e-11 1.42887e-10
AEROSOL 20 65 1 12 0 90 100 1.19815e-11 1.19815e-10
AEROSOL 20 65 1 12 0 90 101 1.00468e-11 1.00468e-10
AEROSOL 20 65 1 12 0 90 102 8.42454e-12 8.42454e-11
AEROSOL 20 65 1 12 0 90 103 7.06422e-12 7.06422e-11
AEROSOL 20 65 1 12 0 90 104 5.92355e-12 5.92355e-11
AEROSOL 20 65 1 12 0 90 105 4.96706e-12 4.96706e-11
AEROSOL 20 65 1 12 0 90 106 4.16502e-12 4.16502e-11
AEROSOL 20 65 1 12 0 90 107 3.49249e-12 3.49249e-11
AEROSOL 20 65 1 12 0 90 108 2.92855e-12 2.92855e-11
AEROSOL 20 65 1 12 0 90 109 2.45567e-12 2.45567e-11
AEROSOL 20 65 1 12 0 90 110 2.05915e-12 2.05915e-11
AEROSOL 20 65 1 12 0 90 111 1.72666e-12 1.72666e-11
AEROSOL 20 65 1 12 0 90 112 1.44785e-12 1.44785e-11
AEROSOL 20 65 1 12 0 90 113 1.21406e-12 1.21406e-11
AEROSOL 20 65 1 12 0 90 114 1.01803e-12 1.01803e-11
AEROSOL 20 65 1 12 0 90 115 8.53645e-13 8.53645e-12
AEROSOL 20 65 1 12 0 90 116 7.15805e-13 7.15805e-12
AEROSOL 20 65 1 12 0 90 117 6.00223e-13 6.00223e-12
AEROSOL 20 65 1 12 0 90 118 5.03304e-13 5.03304e-12
AEROSOL 20 65 1 12 0 90 119 4.22035e-13 4.22035e-12
AEROSOL 20 65 1 12 0 90 120 3.53888e-13 3.53888e-12

AEROSOL 20 65 1 12 90 180 0 0.0001 0.001
AEROSOL 20 65 1 12 90 180 1 0.0001 0.001
AEROSOL 20 65 1 12 90 180 2 0.0001 0.001
AEROSOL 20 65 1 12 90 180 3 0.0001 0.001
AEROSOL 20 65 1 12 90 180 4 0.0001 0.001
AEROSOL 20 65 1 12 90 180 5 0.0001 0.001
AEROSOL 20 65 1 12 90 180 6 0.0001 0.001
AEROSOL 20 65 1 12 90 180 7 0.0001 0.001
AEROSOL 20 65 1 12 90 180 8 0.0001 0.001
AEROSOL 20 65 1 12 90 180 9 0.0001 0.001
AEROSOL 20 65 1 12 90 180 10 9.16036e-05 0.000916036
AEROSOL 20 65 1 12 90 180 11 7.68122e-05 0.000768122
AEROSOL 20 65 1 12 90 180 12 6.44092e-05 0.000644092
AEROSOL 20 65 1 12 90 180 13 5.4009e-05 0.00054009
AEROSOL 20 65 1 12 90 180 14 4.52881e-05 0.000452881
AEROSOL 20 65 1 12 90 180 15 3.79753e-05 0.000379753
AEROSOL 20 65 1 12 90 180 16 3.18434e-05 0.000318434
AEROSOL 20 65 1 12 90 180 17 2.67016e-05 0.000267016
AEROSOL 20 65 1 12 90 180 18 2.239e-05 0.0002239
AEROSOL 20 65 1 12 90 180 19 1.87747e-05 0.000187747
AEROSOL 20 65 1 12 90 180 20 1.57431e-05 0.000157431
AEROSOL 20 65 1 12 90 180 21 1.3201e-05 0.00013201
AEROSOL 20 65 1 12 90 180 22 1.10694e-05 0.000110694
AEROSOL 20 65 1 12 90 180 23 9.28204e-06 9.28204e-05
AEROSOL 20 65 1 12 90 180 24 7.78326e-06 7.78326e-05
AEROSOL 20 65 1 12 90 180 25 6.52648e-06 6.52648e-05
AEROSOL 20 65 1 12 90 180 26 5.47264e-06 5.47264e-05
AEROSOL 20 65 1 12 90 180 27 4.58896e-06 4.58896e-05
AEROSOL 20 65 1 12 90 180 28 3.84798e-06 3.84798e-05
AEROSOL 20 65 1 12 90 180 29 3.22664e-06 3.22664e-05
AEROSOL 20 65 1 12 90 180 30 2.70563e-06 2.70563e-05
AEROSOL 20 65 1 12 90 180 31 2.26874e-06 2.26874e-05
AEROSOL 20 65 1 12 90 180 32 1.90241e-06 1.90241e-05
AEROSOL 20 65 1 12 90 180 33 1.59522e-06 1.59522e-05
AEROSOL 20 65 1 12 90 180 34 1.33764e-06 1.33764e-05
AEROSOL 20 65 1 12 90 180 35 1.12165e-06 1.12165e-05
AEROSOL 20 65 1 12 90 180 36 9.40534e-07 9.40534e-06
AEROSOL 20 65 1 12 90 180 37 7.88664e-07 7.88664e-06
AEROSOL 20 65 1 12 90 180 38 6.61317e-07 6.61317e-06
AEROSOL 20 65 1 12 90 180 39 5.54533e-07 5.54533e-06
AEROSOL 20 65 1 12 90 180 40 4.64992e-07 4.64992e-06
AEROSOL 20 65 1 12 90 180 41 3.89909e-07 3.89909e-06
AEROSOL 20 65 1 12 90 180 42 3.2695e-07 3.2695e-06
AEROSOL 20 65 1 12 90 180 43 2.74157e-07 2.74157e-06
AEROSOL 20 65 1 12 90 180 44 2.29888e-07 2.29888e-06
AEROSOL 20 65 1 12 90 180 45 1.92768e-07 1.92768e-06
AEROSOL 20 65 1 12 90 180 46 1.61641e-07 1.61641e-06
AEROSOL 20 65 1 12 90 180 47 1.35541e-07 1.35541e-06
AEROSOL 20 65 1 12 90 180 48 1.13655e-07 1.13655e-06
AEROSOL 20 65 1 12 90 180 49 9.53027e-08 9.53027e-07
AEROSOL 20 65 1 12 90 180 50 7.9914e-08 7.9914e-07
AEROSOL 20 65 1 12 90 180 51 6.70102e-08 6.70102e-07
AEROSOL 20 65 1 12 90 180 52 5.61899e-08 5.61899e-07
AEROSOL 20 65 1 12 90 180 53 4.71168e-08 4.71168e-07
AEROSOL 20 65 1 12 90 180 54 3.95088e-08 3.95088e-07
AEROSOL 20 65 1 12 90 180 55 3.31293e-08 3.31293e-07
AEROSOL 20 65 1 12 90 180 56 2.77798e-08 2.77798e-07
AEROSOL 20 65 1 12 90 180 57 2.32942e-08 2.32942e-07
AEROSOL 20 65 1 12 90 180 58 1.95328e-08 1.95328e-07
AEROSOL 20 65 1 12 90 180 59 1.63788e-08 1.63788e-07
AEROSOL 20 65 1 12 90 180 60 1.37341e-08 1.37341e-07
AEROSOL 20 65 1 12 90 180 61 1.15164e-08 1.15164e-07
AEROSOL 20 65 1 12 90 180 62 9.65686e-09 9.65686e-08
AEROSOL 20 65 1 12 90 180 63 8.09755e-09 8.09755e-08
AEROSOL 20 65 1 12 90 180 64 6.79003e-09 6.79003e-08
AEROSOL 20 65 1 12 90 180 65 5.69363e-09 5.69363e-08
AEROSOL 20 65 1 12 90 180 66 4.77427e-09 4.77427e-08
AEROSOL 20 65 1 12 90 180 67 4.00336e-09 4.00336e-08
AEROSOL 20 65 1 12 90 180 68 3.35693e-09 3.35693e-08
AEROSOL 20 65 1 12 90 180 69 2.81488e-09 2.81488e-08
AEROSOL 20 65 1 12 90 180 70 2.36036e-09 2.36036e-08
AEROSOL 20 65 1 12 90 180 71 1.97923e-09 1.97923e-08
AEROSOL 20 65 1 12 90 180 72 1.65964e-09 1.65964e-08
AEROSOL 20 65 1 12 90 180 73 1.39165e-09 1.39165e-08
AEROSOL 20 65 1 12 90 180 74 1.16694e-09 1.16694e-08
AEROSOL 20 65 1 12 90 180 75 9.78514e-10 9.78514e-09
AEROSOL 20 65 1 12 90 180 76 8.20511e-10 8.20511e-09
AEROSOL 20 65 1 12 90 180 77 6.88022e-10 6.88022e-09
AEROSOL 20 65 1 12 90 180 78 5.76926e-10 5.76926e-09
AEROSOL 20 65 1 12 90 180 79 4.83769e-10 4.83769e-09
AEROSOL 20 65 1 12 90 180 80 4.05654e-10 4.05654e-09
AEROSOL 20 65 1 12 90 180 81 3.40152e-10 3.40152e-09
AEROSOL 20 65 1 12 90 180 82 2.85227e-10 2.85227e-09
AEROSOL 20 65 1 12 90 180 83 2.39171e-10 2.39171e-09
AEROSOL 20 65 1 12 90 180 84 2.00552e-10 2.00552e-09
AEROSOL 20 65 1 12 90 180 85 1.68168e-10 1.68168e-09
AEROSOL 20 65 1 12 90 180 86 1.41014e-10 1.41014e-09
AEROSOL 20 65 1 12 90 180 87 1.18244e-10 1.18244e-09
AEROSOL 20 65 1 12 90 180 88 9.91511e-11 9.91511e-10
AEROSOL 20 65 1 12 90 180 89 8.3141e-11 8.3141e-10
AEROSOL 20 65 1 12 90 180 90 6.97161e-11 6.97161e-10
AEROSOL 20 65 1 12 90 180 91 5.84589e-11 5.84589e-10
AEROSOL 20 65 1 12 90 180 92 4.90195e-11 4.90195e-10
AEROSOL 20 65 1 12 90 180 93 4.11042e-11 4.11042e-10
AEROSOL 20 65 1 12 90 180 94 3.44671e-11 3.44671e-10
AEROSOL 20 65 1 12 90 180 95 2.89016e-11 2.89016e-10
AEROSOL 20 65 1 12 90 180 96 2.42348e-11 2.42348e-10
AEROSOL 20 65 1 12 90 180 97 2.03216e-11 2.03216e-10
AEROSOL 20 65 1 12 90 180 98 1.70402e-11 1.70402e-10
AEROSOL 20 65 1 12 90 180 99 1.42887e-11 1.42887e-10
AEROSOL 20 65 1 12 90 180 100 1.19815e-11 1.19815e-10
AEROSOL 20 65 1 12 90 180 101 1.00468e-11 1.00468e-10
AEROSOL 20 65 1 12 90 180 102 8.42454e-12 8.42454e-11
AEROSOL 20 65 1 12 90 180 103 7.06422e-12 7.06422e-11
AEROSOL 20 65 1 12 90 180 104 5.92355e-12 5.92355e-11
AEROSOL 20 65 1 12 90 180 105 4.96706e-12 4.96706e-11
AEROSOL 20 65 1 12 90 180 106 4.16502e-12 4.16502e-11
AEROSOL 20 65 1 12 90 180 107 3.49249e-12 3.49249e-11
AEROSOL 20 65 1 12 90 180 108 2.92855e-12 2.92855e-11
AEROSOL 20 65 1 12 90 180 109 2.45567e-12 2.45567e-11
AEROSOL 20 65 1 12 90 180 110 2.05915e-12 2.05915e-11
AEROSOL 20 65 1 12 90 180 111 1.72666e-12 1.72666e-11
AEROSOL 20 65 1 12 90 180 112 1.44785e-12 1.44785e-11
AEROSOL 20 65 1 12 90 180 113 1.21406e-12 1.21406e-11
AEROSOL 20 65 1 12 90 180 114 1.01803e-12 1.01803e-11
AEROSOL 20 65 1 12 90 180 115 8.53645e-13 8.53645e-12
AEROSOL 20 65 1 12 90 180 116 7.15805e-13 7.15805e-12
AEROSOL 20 65 1 12 90 180 117 6.00223e-13 6.00223e-12
AEROSOL 20 65 1 12 90 180 118 5.03304e-13 5.03304e-12
AEROSOL 20 65 1 12 90 180 119 4.22035e-13 4.22035e-12
AEROSOL 20 65 1 12 90 180 120 3.53888e-13 3.53888e-12

AEROSOL -90 -65 1 3 0 180 0 0.0001 0.001
AEROSOL -90 -65 1 3 0 180 1 0.0001 0.001
AEROSOL -90 -65 1 3 0 180 2 0.0001 0.001
AEROSOL -90 -65 1 3 0 180 3 0.0001 0.001
AEROSOL -90 -65 1 3 0 180 4 0.0001 0.001
AEROSOL -90 -65 1 3 0 180 5 0.0001 0.001
AEROSOL -90 -65 1 3 0 180 6 0.0001 0.001
AEROSOL -90 -65 1 3 0 180 7 0.0001 0.001
AEROSOL -90 -65 1 3 0 180 8 0.0001 0.001
AEROSOL -90 -65 1 3 0 180 9 0.0001 0.001
AEROSOL -90 -65 1 3 0 180 10 9.16036e-05 0.000916036
AEROSOL -90 -65 1 3 0 180 11 7.68122e-05 0.000768122
AEROSOL -90 -65 1 3 0 180 12 6.44092e-05 0.000644092
AEROSOL -90 -65 1 3 0 180 13 5.4009e-05 0.00054009
AEROSOL -90 -65 1 3 0 180 14 4.52881e-05 0.000452881
AEROSOL -90 -65 1 3 0 180 15 3.79753e-05 0.000379753
AEROSOL -90 -65 1 3 0 180 16 3.18434e-05 0.000318434
AEROSOL -90 -65 1 3 0 180 17 2.67016e-05 0.000267016
AEROSOL -90 -65 1 3 0 180 18 2.239e-05 0.0002239
AEROSOL -90 -65 1 3 0 180 19 1.87747e-05 0.000187747
AEROSOL -90 -65 1 3 0 180 20 1.57431e-05 0.000157431
AEROSOL -90 -65 1 3 0 180 21 1.3201e-05 0.00013201
AEROSOL -90 -65 1 3 0 180 22 1.10694e-05 0.000110694
AEROSOL -90 -65 1 3 0 180 23 9.28204e-06 9.28204e-05
AEROSOL -90 -65 1 3 0 180 24 7.78326e-06 7.78326e-05
AEROSOL -90 -65 1 3 0 180 25 6.52648e-06 6.52648e-05
AEROSOL -90 -65 1 3 0 180 26 5.47264e-06 5.47264e-05
AEROSOL -90 -65 1 3 0 180 27 4.58896e-06 4.58896e-05
AEROSOL -90 -65 1 3 0 180 28 3.84798e-06 3.84798e-05
AEROSOL -90 -65 1 3 0 180 29 3.22664e-06 3.22664e-05
AEROSOL -90 -65 1 3 0 180 30 2.70563e-06 2.70563e-05
AEROSOL -90 -65 1 3 0 180 31 2.26874e-06 2.26874e-05
AEROSOL -90 -65 1 3 0 180 32 1.90241e-06 1.90241e-05
AEROSOL -90 -65 1 3 0 180 33 1.59522e-06 1.59522e-05
AEROSOL -90 -65 1 3 0 180 34 1.33764e-06 1.33764e-05
AEROSOL -90 -65 1 3 0 180 35 1.12165e-06 1.12165e-05
AEROSOL -90 -65 1 3 0 180 36 9.40534e-07 9.40534e-06
AEROSOL -90 -65 1 3 0 180 37 7.88664e-07 7.88664e-06
AEROSOL -90 -65 1 3 0 180 38 6.61317e-07 6.61317e-06
AEROSOL -90 -65 1 3 0 180 39 5.54533e-07 5.54533e-06
AEROSOL -90 -65 1 3 0 180 40 4.64992e-07 4.64992e-06
AEROSOL -90 -65 1 3 0 180 41 3.89909e-07 3.89909e-06
AEROSOL -90 -65 1 3 0 180 42 3.2695e-07 3.2695e-06
AEROSOL -90 -65 1 3 0 180 43 2.74157e-07 2.74157e-06
AEROSOL -90 -65 1 3 0 180 44 2.29888e-07 2.29888e-06
AEROSOL -90 -65 1 3 0 180 45 1.92768e-07 1.92768e-06
AEROSOL -90 -65 1 3 0 180 46 1.61641e-07 1.61641e-06
AEROSOL -90 -65 1 3 0 180 47 1.35541e-07 1.35541e-06
AEROSOL -90 -65 1 3 0 180 48 1.13655e-07 1.13655e-06
AEROSOL -90 -65 1 3 0 180 49 9.53027e-08 9.53027e-07
AEROSOL -90 -65 1 3 0 180 50 7.9914e-08 7.9914e-07
AEROSOL -90 -65 1 3 0 180 51 6.70102e-08 6.70102e-07
AEROSOL -90 -65 1 3 0 180 52 5.61899e-08 5.61899e-07
AEROSOL -90 -65 1 3 0 180 53 4.71168e-08 4.71168e-07
AEROSOL -90 -65 1 3 0 180 54 3.95088e-08 3.95088e-07
AEROSOL -90 -65 1 3 0 180 55 3.31293e-08 3.31293e-07
AEROSOL -90 -65 1 3 0 180 56 2.77798e-08 2.77798e-07
AEROSOL -90 -65 1 3 0 180 57 2.32942e-08 2.32942e-07
AEROSOL -90 -65 1 3 0 180 58 1.95328e-08 1.95328e-07
AEROSOL -90 -65 1 3 0 180 59 1.63788e-08 1.63788e-07
AEROSOL -90 -65 1 3 0 180 60 1.37341e-08 1.37341e-07
AEROSOL -90 -65 1 3 0 180 61 1.15164e-08 1.15164e-07
AEROSOL -90 -65 1 3 0 180 62 9.65686e-09 9.65686e-08
AEROSOL -90 -65 1 3 0 180 63 8.09755e-09 8.09755e-08
AEROSOL -90 -65 1 3 0 180 64 6.79003e-09 6.79003e-08
AEROSOL -90 -65 1 3 0 180 65 5.69363e-09 5.69363e-08
AEROSOL -90 -65 1 3 0 180 66 4.77427e-09 4.77427e-08
AEROSOL -90 -65 1 3 0 180 67 4.00336e-09 4.00336e-08
AEROSOL -90 -65 1 3 0 180 68 3.35693e-09 3.35693e-08
AEROSOL -90 -65 1 3 0 180 69 2.81488e-09 2.81488e-08
AEROSOL -90 -65 1 3 0 180 70 2.36036e-09 2.36036e-08
AEROSOL -90 -65 1 3 0 180 71 1.97923e-09 1.97923e-08
AEROSOL -90 -65 1 3 0 180 72 1.65964e-09 1.65964e-08
AEROSOL -90 -65 1 3 0 180 73 1.39165e-09 1.39165e-08
AEROSOL -90 -65 1 3 0 180 74 1.16694e-09 1.16694e-08
AEROSOL -90 -65 1 3 0 180 75 9.78514e-10 9.78514e-09
AEROSOL -90 -65 1 3 0 180 76 8.20511e-10 8.20511e-09
AEROSOL -90 -65 1 3 0 180 77 6.88022e-10 6.88022e-09
AEROSOL -90 -65 1 3 0 180 78 5.76926e-10 5.76926e-09
AEROSOL -90 -65 1 3 0 180 79 4.83769e-10 4.83769e-09
AEROSOL -90 -65 1 3 0 180 80 4.05654e-10 4.05654e-09
AEROSOL -90 -65 1 3 0 180 81 3.40152e-10 3.40152e-09
AEROSOL -90 -65 1 3 0 180 82 2.85227e-10 2.85227e-09
AEROSOL -90 -65 1 3 0 180 83 2.39171e-10 2.39171e-09
AEROSOL -90 -65 1 3 0 180 84 2.00552e-10 2.00552e-09
AEROSOL -90 -65 1 3 0 180 85 1.68168e-10 1.68168e-09
AEROSOL -90 -65 1 3 0 180 86 1.41014e-10 1.41014e-09
AEROSOL -90 -65 1 3 0 180 87 1.18244e-10 1.18244e-09
AEROSOL -90 -65 1 3 0 180 88 9.91511e-11 9.91511e-10
AEROSOL -90 -65 1 3 0 180 89 8.3141e-11 8.3141e-10
AEROSOL -90 -65 1 3 0 180 90 6.97161e-11 6.97161e-10
AEROSOL -90 -65 1 3 0 180 91 5.84589e-11 5.84589e-10
AEROSOL -90 -65 1 3 0 180 92 4.90195e-11 4.90195e-10
AEROSOL -90 -65 1 3 0 180 93 4.11042e-11 4.11042e-10
AEROSOL -90 -65 1 3 0 180 94 3.44671e-11 3.44671e-10
AEROSOL -90 -65 1 3 0 180 95 2.89016e-11 2.89016e-10
AEROSOL -90 -65 1 3 0 180 96 2.42348e-11 2.42348e-10
AEROSOL -90 -65 1 3 0 180 97 2.03216e-11 2.03216e-10
AEROSOL -90 -65 1 3 0 180 98 1.70402e-11 1.70402e-10
AEROSOL -90 -65 1 3 0 180 99 1.42887e-11 1.42887e-10
AEROSOL -90 -65 1 3 0 180 100 1.19815e-11 1.19815e-10
AEROSOL -90 -65 1 3 0 180 101 1.00468e-11 1.00468e-10
AEROSOL -90 -65 1 3 0 180 102 8.42454e-12 8.42454e-11
AEROSOL -90 -65 1 3 0 180 103 7.06422e-12 7.06422e-11
AEROSOL -90 -65 1 3 0 180 104 5.92355e-12 5.92355e-11
AEROSOL -90 -65 1 3 0 180 105 4.96706e-12 4.96706e-11
AEROSOL -90 -65 1 3 0 180 106 4.16502e-12 4.16502e-11
AEROSOL -90 -65 1 3 0 180 107 3.49249e-12 3.49249e-11
AEROSOL -90 -65 1 3 0 180 108 2.92855e-12 2.92855e-11
AEROSOL -90 -65 1 3 0 180 109 2.45567e-12 2.45567e-11
AEROSOL -90 -65 1 3 0 180 110 2.05915e-12 2.05915e-11
AEROSOL -90 -65 1 3 0 180 111 1.72666e-12 1.72666e-11
AEROSOL -90 -65 1 3 0 180 112 1.44785e-12 1.44785e-11
AEROSOL -90 -65 1 3 0 180 113 1.21406e-12 1.21406e-11
AEROSOL -90 -65 1 3 0 180 114 1.01803e-12 1.01803e-11
AEROSOL -90 -65 1 3 0 180 115 8.53645e-13 8.53645e-12
AEROSOL -90 -65 1 3 0 180 116 7.15805e-13 7.15805e-12
AEROSOL -90 -65 1 3 0 180 117 6.00223e-13 6.00223e-12
AEROSOL -90 -65 1 3 0 180 118 5.03304e-13 5.03304e-12
AEROSOL -90 -65 1 3 0 180 119 4.22035e-13 4.22035e-12
AEROSOL -90 -65 1 3 0 180 120 3.53888e-13 3.53888e-12

AEROSOL -90 -65 10 12 0 180 0 0.0001 0.001
AEROSOL -90 -65 10 12 0 180 1 0.0001 0.001
AEROSOL -90 -65 10 12 0 180 2 0.0001 0.001
AEROSOL -90 -65 10 12 0 180 3 0.0001 0.001
AEROSOL -90 -65 10 12 0 180 4 0.0001 0.001
AEROSOL -90 -65 10 12 0 180 5 0.0001 0.001
AEROSOL -90 -65 10 12 0 180 6 0.0001 0.001
AEROSOL -90 -65 10 12 0 180 7 0.0001 0.001
AEROSOL -90 -65 10 12 0 180 8 0.0001 0.001
AEROSOL -90 -65 10 12 0 180 9 0.0001 0.001
AEROSOL -90 -65 10 12 0 180 10 9.16036e-05 0.000916036
AEROSOL -90 -65 10 12 0 180 11 7.68122e-05 0.000768122
AEROSOL -90 -65 10 12 0 180 12 6.44092e-05 0.000644092
AEROSOL -90 -65 10 12 0 180 13 5.4009e-05 0.00054009
AEROSOL -90 -65 10 12 0 180 14 4.52881e-05 0.000452881
AEROSOL -90 -65 10 12 0 180 15 3.79753e-05 0.000379753
AEROSOL -90 -65 10 12 0 180 16 3.18434e-05 0.000318434
AEROSOL -90 -65 10 12 0 180 17 2.67016e-05 0.000267016
AEROSOL -90 -65 10 12 0 180 18 2.239e-05 0.0002239
